569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
569,569,569,569,569,569,569,569,569,574,574,574,574,574,569,574,574,574,569,574,569,569,574,569,569,569,569,574,569,569,569,569,574,569,569,574,569,569,574,569,574,569,574,569,569,569,569,569,569,574,569,574,569,569,574,569,574,574
